sessionId,topic,condition,pattern,ageGroup,gender,preStance,preKnowledge,postUnderstanding,postNewInformation,postPerspectiveComparison,postFurtherExploration,chatbotAppropriateness,chatbotTrustworthiness,chatbotEngagement,postStance,systemComment,freeComment,keywordAnswer,keywordCorrect,startedAt,completedAt,completionTimeSeconds,createdAt,updatedAt
25ef1607-60bb-4b87-b0c1-1259e0723ef2,nuclearenergy,mytwocents,P04,30-39,male,4,5,4,5,,5,5,4,5,1,なし,なし,犬,false,2026-08-18T14:03:26.536Z,2026-08-18T14:04:27.739Z,61,2026-08-18T14:04:27.739Z,2026-08-18T14:04:27.739Z
4ff5ee25-dd56-4b02-811f-a638d6622a5d,nuclearenergy,mytwocents,P03,30-39,male,3,2,2,4,,2,4,4,4,3,,,ワニ,true,2026-08-17T14:01:09.022Z,2026-08-18T14:04:28.468Z,86599,2026-08-18T14:04:28.469Z,2026-08-18T14:04:28.469Z
29510685-a729-4434-9e46-f8eb02172901,surveillance,news,,40-49,male,4,4,3,3,,3,,,,2,,,ワニ,true,2026-08-18T14:04:05.388Z,2026-08-18T14:04:30.264Z,25,2026-08-18T14:04:30.265Z,2026-08-18T14:04:30.265Z
a970078c-cf5e-4244-ba49-17556b89063f,surveillance,mytwocents,P04,40-49,male,3,4,3,2,,4,2,3,4,3,ふぇおもいあおあ,ふぇｋぽｋｒ、れｐそ,ライオン,false,2026-08-18T14:03:24.217Z,2026-08-18T14:04:31.676Z,67,2026-08-18T14:04:31.677Z,2026-08-18T14:04:31.677Z
189bd7d7-55e7-4e6c-a535-e5b1ce7b6f49,surveillance,news,,40-49,female,2,4,4,4,,4,,,,2,,,ワニ,true,2026-08-18T14:03:47.406Z,2026-08-18T14:04:41.703Z,54,2026-08-18T14:04:41.704Z,2026-08-18T14:04:41.704Z
e0117d3e-3f5e-42e3-8a95-5bdb931a3ad4,surveillance,news,,50-59,male,2,2,4,4,,3,,,,2,,,ワニ,true,2026-08-18T14:03:26.491Z,2026-08-18T14:04:41.944Z,75,2026-08-18T14:04:41.945Z,2026-08-18T14:04:41.945Z
1efa283d-b62a-47a7-ba55-1a2dfca51552,selfdrivingcars,mytwocents,P04,60+,male,3,4,4,4,,3,4,4,4,2,,,ワニ,true,2026-08-18T14:03:45.886Z,2026-08-18T14:04:44.005Z,58,2026-08-18T14:04:44.005Z,2026-08-18T14:04:44.005Z
15554d5e-9706-4c21-8a74-5fddd1579d28,selfdrivingcars,news,,30-39,male,3,4,3,4,,4,,,,3,,,ライオン,false,2026-08-18T14:04:01.728Z,2026-08-18T14:04:45.683Z,44,2026-08-18T14:04:45.684Z,2026-08-18T14:04:45.684Z
ee3c78a0-01cf-4b3e-9197-cc85b0b185be,nuclearenergy,news,,60+,male,1,3,3,4,,3,,,,1,,中々、興味深い。,ワニ,true,2026-08-18T14:03:27.420Z,2026-08-18T14:04:52.184Z,85,2026-08-18T14:04:52.184Z,2026-08-18T14:04:52.184Z
bc7755cc-1e79-4ab0-819d-a85e7425dcab,surveillance,news,,40-49,male,2,3,4,4,,3,,,,2,,,ワニ,true,2026-08-18T14:03:27.036Z,2026-08-18T14:04:54.539Z,88,2026-08-18T14:04:54.539Z,2026-08-18T14:04:54.539Z
d131693d-3ab3-4479-83a1-b6834ed2f44f,selfdrivingcars,mytwocents,P03,30-39,male,3,3,3,3,,3,3,3,3,3,,,ワニ,true,2026-08-18T14:03:44.765Z,2026-08-18T14:04:56.516Z,72,2026-08-18T14:04:56.517Z,2026-08-18T14:04:56.517Z
e5123a5d-b1cb-468d-89be-5c7a60f18c39,nuclearenergy,news,,20-29,female,2,2,4,4,,4,,,,2,,,ワニ,true,2026-08-18T14:03:37.463Z,2026-08-18T14:05:00.464Z,83,2026-08-18T14:05:00.465Z,2026-08-18T14:05:00.465Z
78b56167-d758-4fe8-8311-b228bb13d440,surveillance,news,,20-29,male,2,2,4,4,,4,,,,2,,監視社会は、怖い反面治安維持にもなるから仕方ない。,犬,false,2026-08-18T14:03:29.379Z,2026-08-18T14:05:02.546Z,93,2026-08-18T14:05:02.547Z,2026-08-18T14:05:02.547Z
1cf178a4-6e9a-4a65-9083-bbb8025e18e0,selfdrivingcars,mytwocents,P02,40-49,male,3,3,4,3,,2,4,3,2,3,相手と自分をもっとわかりやすい表示にしてほしかった,,ワニ,true,2026-08-18T14:03:28.657Z,2026-08-18T14:05:06.739Z,98,2026-08-18T14:05:06.740Z,2026-08-18T14:05:06.740Z
693c1288-61cd-4193-9247-a2d01590770c,selfdrivingcars,mytwocents,P04,50-59,male,3,4,4,4,,3,5,4,3,3,,,ワニ,true,2026-08-18T14:03:24.678Z,2026-08-18T14:05:10.980Z,106,2026-08-18T14:05:10.980Z,2026-08-18T14:05:10.980Z
c5719736-faa4-4515-8dd8-4bd34993bfe6,nuclearenergy,news,,50-59,female,3,4,4,4,,4,,,,3,,なし,ワニ,true,2026-08-18T14:03:29.652Z,2026-08-18T14:05:11.561Z,102,2026-08-18T14:05:11.562Z,2026-08-18T14:05:11.562Z
9edf5de4-5a11-4bc4-8a67-d7199d43b8c9,nuclearenergy,mytwocents,P05,50-59,male,3,2,4,2,,2,3,3,2,2,,,ワニ,true,2026-08-18T14:03:24.005Z,2026-08-18T14:05:11.622Z,108,2026-08-18T14:05:11.623Z,2026-08-18T14:05:11.623Z
4cd658f1-22c3-4f28-b208-b116ff8c755e,selfdrivingcars,news,,30-39,male,4,3,3,4,,3,,,,4,,,ワニ,true,2026-08-18T14:03:28.797Z,2026-08-18T14:05:11.709Z,103,2026-08-18T14:05:11.709Z,2026-08-18T14:05:11.709Z
a338c5f6-c439-46fb-86f1-c433ee151596,surveillance,mytwocents,P02,40-49,male,1,5,4,4,,4,4,3,4,1,特にありません,特にありません,ワニ,true,2026-08-18T14:03:32.430Z,2026-08-18T14:05:12.309Z,100,2026-08-18T14:05:12.309Z,2026-08-18T14:05:12.309Z
b7c4c7c7-8983-4307-bdfd-daf3d2e5aeac,nuclearenergy,mytwocents,P03,50-59,male,4,3,3,3,,3,3,3,3,4,なし,なし,ワニ,true,2026-08-18T14:03:31.772Z,2026-08-18T14:05:16.488Z,105,2026-08-18T14:05:16.489Z,2026-08-18T14:05:16.489Z
407bda64-02a2-419b-8750-596052d838e8,selfdrivingcars,news,,20-29,male,3,2,5,4,,2,,,,3,,,ワニ,true,2026-08-18T14:03:27.197Z,2026-08-18T14:05:17.131Z,110,2026-08-18T14:05:17.131Z,2026-08-18T14:05:17.131Z
b3d83d9d-fde7-47ce-86fd-41c6b7278ea5,nuclearenergy,mytwocents,P05,30-39,female,2,2,3,3,,3,3,3,3,2,,,ワニ,true,2026-08-18T14:03:26.968Z,2026-08-18T14:05:17.275Z,110,2026-08-18T14:05:17.276Z,2026-08-18T14:05:17.276Z
d6e1eced-9a95-4a4c-ad43-14014f34815a,surveillance,mytwocents,P01,50-59,male,2,2,2,2,,2,4,4,3,1,もっと分かりやすくしてほしい,研究に役立ててください,ワニ,true,2026-08-18T14:03:26.696Z,2026-08-18T14:05:17.418Z,111,2026-08-18T14:05:17.418Z,2026-08-18T14:05:17.418Z
ebc2ca94-d4e4-48a0-b9cc-b9ca987abe85,selfdrivingcars,mytwocents,P01,40-49,male,3,4,4,3,,3,3,2,2,3,,,ワニ,true,2026-08-18T14:03:25.546Z,2026-08-18T14:05:23.083Z,118,2026-08-18T14:05:23.083Z,2026-08-18T14:05:23.083Z
83d9dee9-6b56-4de5-a5bf-2d50ddae2f48,nuclearenergy,news,,40-49,male,4,3,3,3,,3,,,,3,,ワニ,ワニ,true,2026-08-18T14:03:51.853Z,2026-08-18T14:05:29.627Z,98,2026-08-18T14:05:29.628Z,2026-08-18T14:05:29.628Z
e516d67f-77ae-438d-b901-9e65b40cdc80,surveillance,mytwocents,P05,40-49,male,3,2,4,2,,2,4,4,2,3,情報が多すぎて判断する前に飽きそう,,ワニ,true,2026-08-18T14:03:52.678Z,2026-08-18T14:05:32.840Z,100,2026-08-18T14:05:32.840Z,2026-08-18T14:05:32.840Z
4116e0ae-eed6-445e-b16f-e58a3291f8cc,nuclearenergy,news,,50-59,male,2,4,4,4,,2,,,,3,,,ワニ,true,2026-08-18T14:03:48.894Z,2026-08-18T14:05:33.484Z,105,2026-08-18T14:05:33.485Z,2026-08-18T14:05:33.485Z
1b59a042-9d75-4d1c-a233-a783cf1de52e,nuclearenergy,mytwocents,P04,50-59,male,3,4,5,4,,4,4,3,4,3,,,犬,false,2026-08-18T14:03:27.088Z,2026-08-18T14:05:34.748Z,128,2026-08-18T14:05:34.748Z,2026-08-18T14:05:34.748Z
854a5d12-1718-40c8-8358-92140fbcfb4f,surveillance,news,,40-49,male,1,3,4,4,,4,,,,1,,,ワニ,true,2026-08-18T14:04:40.200Z,2026-08-18T14:05:41.568Z,61,2026-08-18T14:05:41.568Z,2026-08-18T14:05:41.568Z
127fa533-d19b-43f6-9455-8899c40ddd89,nuclearenergy,news,,40-49,male,4,2,3,5,,5,,,,4,,,ワニ,true,2026-08-18T14:03:43.277Z,2026-08-18T14:05:41.615Z,118,2026-08-18T14:05:41.616Z,2026-08-18T14:05:41.616Z
1c2af84f-9e46-4b61-9b49-662281c253a9,selfdrivingcars,mytwocents,P05,40-49,male,2,2,4,4,,2,3,3,4,2,,,ワニ,true,2026-08-18T14:03:32.842Z,2026-08-18T14:05:42.473Z,130,2026-08-18T14:05:42.474Z,2026-08-18T14:05:42.474Z
8dba1ba7-8453-43a2-b24b-3d1c76a12d93,selfdrivingcars,news,,40-49,female,3,2,4,5,,3,,,,1,,,ワニ,true,2026-08-18T14:03:38.930Z,2026-08-18T14:05:42.706Z,124,2026-08-18T14:05:42.706Z,2026-08-18T14:05:42.706Z
41de82fd-2df1-4d8d-87eb-6457ee9cc272,surveillance,news,,60+,female,3,2,3,3,,3,,,,3,,,ライオン,false,2026-08-18T14:03:38.020Z,2026-08-18T14:05:42.845Z,125,2026-08-18T14:05:42.845Z,2026-08-18T14:05:42.845Z
a899b9f6-9fb7-4885-8e82-1063da9f0baa,surveillance,mytwocents,P01,30-39,male,2,3,5,3,,3,4,4,4,2,,,ワニ,true,2026-08-18T14:03:47.512Z,2026-08-18T14:05:45.734Z,118,2026-08-18T14:05:45.735Z,2026-08-18T14:05:45.735Z
16146ec4-a183-44ef-9d72-82014c31fa76,surveillance,mytwocents,P02,30-39,male,2,1,4,4,,4,3,4,4,2,,,ワニ,true,2026-08-18T14:04:05.834Z,2026-08-18T14:05:47.038Z,101,2026-08-18T14:05:47.039Z,2026-08-18T14:05:47.039Z
9f20ffcc-60fa-4cc5-9804-b9fb2b9341c3,selfdrivingcars,mytwocents,P03,40-49,male,3,2,4,4,,2,4,4,4,3,スマホで見る際の字の大きさに課題あり。,,ワニ,true,2026-08-18T14:03:25.811Z,2026-08-18T14:05:49.041Z,143,2026-08-18T14:05:49.041Z,2026-08-18T14:05:49.041Z
9b8b957e-9a58-4486-abc6-c63390ee41b5,selfdrivingcars,mytwocents,P03,30-39,male,3,4,4,4,,5,5,4,5,3,,,ワニ,true,2026-08-18T14:03:26.231Z,2026-08-18T14:05:53.772Z,148,2026-08-18T14:05:53.773Z,2026-08-18T14:05:53.773Z
e53b2ed9-6b61-41ea-9496-dbe992fca1aa,surveillance,mytwocents,P03,30-39,male,2,2,4,4,,4,4,4,4,3,,,ワニ,true,2026-08-18T14:03:26.214Z,2026-08-18T14:05:55.117Z,149,2026-08-18T14:05:55.118Z,2026-08-18T14:05:55.118Z
e4c730c7-5beb-449d-b3a6-a95bac60de75,surveillance,mytwocents,P05,60+,male,2,2,4,3,,3,3,2,2,2,,,ワニ,true,2026-08-18T14:03:32.528Z,2026-08-18T14:05:58.663Z,146,2026-08-18T14:05:58.664Z,2026-08-18T14:05:58.664Z
17fc26dd-2bfa-48cc-ae4e-45873340aac0,selfdrivingcars,news,,40-49,female,2,3,2,4,,2,,,,1,,,ワニ,true,2026-08-18T14:03:31.883Z,2026-08-18T14:06:01.348Z,149,2026-08-18T14:06:01.348Z,2026-08-18T14:06:01.348Z
4a8b8116-0366-4204-8f7a-8668317c38f9,surveillance,news,,40-49,male,1,1,2,2,,1,,,,1,,,ワニ,true,2026-08-18T14:05:07.190Z,2026-08-18T14:06:02.961Z,56,2026-08-18T14:06:02.962Z,2026-08-18T14:06:02.962Z
74d5ce41-8b0a-4872-977a-7bdad41fad72,nuclearenergy,mytwocents,P03,30-39,male,3,4,4,4,,4,5,5,5,3,とくにありません,,ワニ,true,2026-08-18T14:03:30.345Z,2026-08-18T14:06:03.881Z,154,2026-08-18T14:06:03.882Z,2026-08-18T14:06:03.882Z
8675fe6c-7481-4680-a439-0c7c7ca366ff,selfdrivingcars,news,,50-59,female,3,2,4,4,,4,,,,3,,,ワニ,true,2026-08-18T14:04:46.476Z,2026-08-18T14:06:05.421Z,79,2026-08-18T14:06:05.421Z,2026-08-18T14:06:05.421Z
4a75328b-7754-4084-ab9b-989147c834b4,surveillance,news,,50-59,female,2,2,4,4,,3,,,,3,,,ワニ,true,2026-08-18T14:03:57.621Z,2026-08-18T14:06:09.425Z,132,2026-08-18T14:06:09.426Z,2026-08-18T14:06:09.426Z
e3425c3f-f606-4ce7-bbc0-cec1b7f54a3a,surveillance,news,,50-59,male,2,3,3,4,,4,,,,1,,なし,ワニ,true,2026-08-18T14:05:09.221Z,2026-08-18T14:06:09.577Z,60,2026-08-18T14:06:09.578Z,2026-08-18T14:06:09.578Z
e5ef1fd8-e000-44bc-92fa-0ca05527b8a8,surveillance,news,,50-59,male,2,4,5,4,,3,,,,2,,,ワニ,true,2026-08-18T14:03:32.559Z,2026-08-18T14:06:18.714Z,166,2026-08-18T14:06:18.715Z,2026-08-18T14:06:18.715Z
465b2847-d6c0-4cef-8409-d4c2e08d3e7c,selfdrivingcars,news,,50-59,male,3,3,4,4,,4,,,,3,,特にありません。,ワニ,true,2026-08-18T14:03:51.214Z,2026-08-18T14:06:19.839Z,149,2026-08-18T14:06:19.840Z,2026-08-18T14:06:19.840Z
0e76d51f-e61a-4051-b8c7-e928e23fe5b7,nuclearenergy,news,,50-59,male,2,3,4,4,,3,,,,2,,,ワニ,true,2026-08-18T14:05:11.133Z,2026-08-18T14:06:20.968Z,70,2026-08-18T14:06:20.968Z,2026-08-18T14:06:20.968Z
b92beb7a-507a-448b-9be1-359ee8ea6f8d,selfdrivingcars,mytwocents,P01,40-49,female,3,3,4,4,,4,3,3,4,3,特になし,,ワニ,true,2026-08-18T14:03:44.126Z,2026-08-18T14:06:21.898Z,158,2026-08-18T14:06:21.899Z,2026-08-18T14:06:21.899Z
d3131389-e9f3-4165-96c3-230968764d58,selfdrivingcars,mytwocents,P04,30-39,male,2,4,4,4,,4,4,4,4,2,,,ワニ,true,2026-08-18T14:03:34.444Z,2026-08-18T14:06:29.161Z,175,2026-08-18T14:06:29.161Z,2026-08-18T14:06:29.161Z
7b968ea2-ec40-4899-8fcb-ff5d0269d7b9,surveillance,news,,30-39,male,3,2,3,3,,3,,,,2,,,ワニ,true,2026-08-18T14:04:01.818Z,2026-08-18T14:06:36.093Z,154,2026-08-18T14:06:36.094Z,2026-08-18T14:06:36.094Z
e962f594-525a-49a8-a652-d2b9da4f32f2,surveillance,mytwocents,P01,50-59,male,1,3,4,3,,3,4,4,4,1,,,ワニ,true,2026-08-18T14:03:27.233Z,2026-08-18T14:06:39.152Z,192,2026-08-18T14:06:39.152Z,2026-08-18T14:06:39.152Z
ecf5d1c3-e232-4f70-a0e8-78510ee9aa30,nuclearenergy,news,,40-49,female,2,3,4,3,,3,,,,3,,,ワニ,true,2026-08-18T14:04:50.758Z,2026-08-18T14:06:39.211Z,108,2026-08-18T14:06:39.212Z,2026-08-18T14:06:39.212Z
132b54d2-1407-41fe-8ad6-972b99d09dab,surveillance,news,,50-59,male,1,2,5,4,,4,,,,1,,,ワニ,true,2026-08-18T14:03:26.706Z,2026-08-18T14:06:41.334Z,195,2026-08-18T14:06:41.334Z,2026-08-18T14:06:41.334Z
c3a2f366-5c36-4901-a6e7-40efba334db6,surveillance,news,,50-59,male,2,4,5,2,,4,,,,2,,,ワニ,true,2026-08-18T14:03:39.004Z,2026-08-18T14:06:42.359Z,183,2026-08-18T14:06:42.360Z,2026-08-18T14:06:42.360Z
77ced48a-04a8-4bd7-b26a-8c44742deb31,selfdrivingcars,news,,50-59,male,4,4,4,2,,1,,,,4,,,ワニ,true,2026-08-18T14:03:47.307Z,2026-08-18T14:06:47.275Z,180,2026-08-18T14:06:47.276Z,2026-08-18T14:06:47.276Z
5fb57d57-e842-46a9-942d-e484573216c1,selfdrivingcars,news,,50-59,male,2,3,4,4,,3,,,,2,,,ワニ,true,2026-08-18T14:03:33.882Z,2026-08-18T14:06:57.703Z,204,2026-08-18T14:06:57.703Z,2026-08-18T14:06:57.703Z
f7f8c5a7-34da-4682-ab6e-1367869039fb,surveillance,news,,50-59,male,3,1,5,5,,3,,,,3,,,ワニ,true,2026-08-18T14:03:35.568Z,2026-08-18T14:07:05.927Z,210,2026-08-18T14:07:05.927Z,2026-08-18T14:07:05.927Z
9e5c6263-499f-49c3-a33a-b35854e53b14,selfdrivingcars,news,,30-39,male,3,4,3,4,,4,,,,3,,LLMが自動運転に使えるのかという疑問は残る　音声で運転指示するのは自動運転とは言わないのでは,ワニ,true,2026-08-18T14:04:10.161Z,2026-08-18T14:07:06.231Z,176,2026-08-18T14:07:06.232Z,2026-08-18T14:07:06.232Z
a893ba51-21a0-49e4-96c4-6f8dcf3207bf,surveillance,news,,50-59,male,2,3,4,3,,2,,,,2,,,ワニ,true,2026-08-18T14:05:42.804Z,2026-08-18T14:07:07.001Z,84,2026-08-18T14:07:07.002Z,2026-08-18T14:07:07.002Z
ea1776d6-1f5e-4534-b432-b1f59b589cc6,nuclearenergy,mytwocents,P02,30-39,female,4,2,4,4,,5,3,1,5,4,いろんな意見を見られるから悪くはないと思う,,ワニ,true,2026-08-18T14:03:32.827Z,2026-08-18T14:07:07.158Z,214,2026-08-18T14:07:07.158Z,2026-08-18T14:07:07.158Z
89df3843-6b07-4300-a594-e02914fa8b06,nuclearenergy,news,,40-49,female,1,4,4,1,,2,,,,1,,,ワニ,true,2026-08-18T14:03:39.412Z,2026-08-18T14:07:11.337Z,212,2026-08-18T14:07:11.338Z,2026-08-18T14:07:11.338Z
475baeb5-3ef2-4e42-9b01-bdcf0c2d844a,selfdrivingcars,mytwocents,P02,40-49,male,3,3,4,5,,4,4,4,4,3,,面白いアンケートですね。,ワニ,true,2026-08-18T14:03:25.435Z,2026-08-18T14:07:15.299Z,230,2026-08-18T14:07:15.300Z,2026-08-18T14:07:15.300Z
6c9527e2-4690-4e22-87c5-f2c58833653a,surveillance,mytwocents,P04,50-59,male,1,2,2,3,,2,3,3,2,1,特にない,特にない,ワニ,true,2026-08-18T14:03:27.174Z,2026-08-18T14:07:23.425Z,236,2026-08-18T14:07:23.426Z,2026-08-18T14:07:23.426Z
a6afe6f9-22c1-4249-aaad-5c867e625a9b,surveillance,news,,40-49,female,2,2,4,4,,4,,,,2,,,ワニ,true,2026-08-18T14:04:14.190Z,2026-08-18T14:07:25.977Z,192,2026-08-18T14:07:25.978Z,2026-08-18T14:07:25.978Z
4252b7ca-cf97-466e-8289-16d6c223619f,selfdrivingcars,mytwocents,P03,20-29,male,3,2,2,4,,2,3,4,4,3,,,ワニ,true,2026-08-18T14:04:35.865Z,2026-08-18T14:07:33.354Z,177,2026-08-18T14:07:33.354Z,2026-08-18T14:07:33.354Z
8f9c38a5-527b-4d1b-ab24-4378e7aa2939,selfdrivingcars,mytwocents,P05,50-59,male,3,5,5,4,,2,4,3,2,3,,,ワニ,true,2026-08-18T14:03:24.986Z,2026-08-18T14:07:43.815Z,259,2026-08-18T14:07:43.815Z,2026-08-18T14:07:43.815Z
b539b988-6302-44a7-b728-bf5686bba234,nuclearenergy,news,,40-49,female,2,4,2,3,,2,,,,2,,,ワニ,true,2026-08-18T14:04:01.933Z,2026-08-18T14:07:47.609Z,226,2026-08-18T14:07:47.610Z,2026-08-18T14:07:47.610Z
8ab1f2f7-eacc-414f-8dc4-a2c137e89520,nuclearenergy,mytwocents,P05,50-59,female,2,2,2,2,,2,3,3,3,2,悪くはないと思う,,ワニ,true,2026-08-18T14:03:25.277Z,2026-08-18T14:07:50.800Z,266,2026-08-18T14:07:50.801Z,2026-08-18T14:07:50.801Z
58a70fd7-3c2b-4336-a194-09fbcbd608c6,selfdrivingcars,news,,40-49,male,3,2,4,4,,4,,,,3,,このアンケートの説明で、ダークモードをONにしていると一部文字が隠れて見えなくなる。背景が白に文字色が白になる。直したほうがいいと思う。,ワニ,true,2026-08-18T14:03:49.004Z,2026-08-18T14:07:58.087Z,249,2026-08-18T14:07:58.088Z,2026-08-18T14:07:58.088Z
1bcb93ad-5c9a-425a-9c0c-43051ba58960,selfdrivingcars,news,,50-59,male,4,2,4,5,,5,,,,3,,,ワニ,true,2026-08-18T14:03:41.652Z,2026-08-18T14:08:01.513Z,260,2026-08-18T14:08:01.513Z,2026-08-18T14:08:01.513Z
bdc4169b-231c-46a4-b527-246b59f7a6ad,selfdrivingcars,mytwocents,P02,40-49,male,3,4,4,4,,5,5,4,4,3,最近の技術の進歩はすごいと感じた,ポイントありがとうございます,ワニ,true,2026-08-18T14:03:31.174Z,2026-08-18T14:08:06.905Z,276,2026-08-18T14:08:06.906Z,2026-08-18T14:08:06.906Z
68ef4cca-40be-4a85-bbb0-24373f4f5009,surveillance,mytwocents,P04,20-29,female,1,5,5,3,,3,3,3,3,1,特になし,監視が悪用される可能性がある限りこの問題はイタチごっこで続く話です。,ワニ,true,2026-08-18T14:04:37.426Z,2026-08-18T14:08:14.115Z,217,2026-08-18T14:08:14.116Z,2026-08-18T14:08:14.116Z
123bd6be-ebba-491c-98bb-45c735074de2,selfdrivingcars,news,,60+,female,3,2,4,4,,3,,,,3,,,ワニ,true,2026-08-18T14:04:53.513Z,2026-08-18T14:08:23.458Z,210,2026-08-18T14:08:23.459Z,2026-08-18T14:08:23.459Z
adccb473-8cd9-4e98-84cb-353f11dfb6aa,selfdrivingcars,news,,30-39,male,1,4,4,5,,4,,,,2,,,ワニ,true,2026-08-18T14:03:39.227Z,2026-08-18T14:08:24.963Z,286,2026-08-18T14:08:24.964Z,2026-08-18T14:08:24.964Z
d01fa32b-eba0-499b-9930-dcc8d865f2f5,nuclearenergy,news,,60+,female,2,2,4,4,,3,,,,3,,,ワニ,true,2026-08-18T14:03:48.331Z,2026-08-18T14:08:26.165Z,278,2026-08-18T14:08:26.165Z,2026-08-18T14:08:26.165Z
c2785245-7bad-4cc9-a196-d6e0ddad541f,selfdrivingcars,mytwocents,P02,30-39,male,1,3,5,5,,1,1,1,1,1,,,ワニ,true,2026-08-18T14:03:26.498Z,2026-08-18T14:08:32.907Z,306,2026-08-18T14:08:32.908Z,2026-08-18T14:08:32.908Z
7ecd0f6b-d5e0-40e9-9b56-7a78aa5f5a0d,surveillance,mytwocents,P04,30-39,female,2,1,3,4,,3,3,3,2,2,,,ワニ,true,2026-08-18T14:04:31.440Z,2026-08-18T14:08:36.533Z,245,2026-08-18T14:08:36.534Z,2026-08-18T14:08:36.534Z
89206d45-0594-41f7-94eb-1717c4b12b3d,surveillance,mytwocents,P02,50-59,male,2,2,5,5,,3,4,4,4,3,,,ワニ,true,2026-08-18T14:06:28.329Z,2026-08-18T14:08:38.273Z,130,2026-08-18T14:08:38.274Z,2026-08-18T14:08:38.274Z
76bfeb48-c660-48f6-8a43-42312be8ea6c,nuclearenergy,mytwocents,P04,50-59,male,4,5,5,3,,3,4,3,4,4,内容が賛成反対が相容れない感じで平行線が続き不毛な議論が続くおそれを感じた。,,ワニ,true,2026-08-18T14:03:25.552Z,2026-08-18T14:08:39.898Z,314,2026-08-18T14:08:39.898Z,2026-08-18T14:08:39.898Z
9614ce47-f8f7-466b-8b7f-a56b86cbf60d,nuclearenergy,news,,60+,male,4,2,4,4,,2,,,,4,,特にありません,ワニ,true,2026-08-18T14:03:28.286Z,2026-08-18T14:08:45.305Z,317,2026-08-18T14:08:45.306Z,2026-08-18T14:08:45.306Z
